"TIME","CH1","CH2","CH3"
1.2668e+00,0.03,-0.01,-0.01
1.2672e+00,0.05,0.01,-0.01
1.2676e+00,0.05,0.02,0.01
1.2680e+00,0.06,0,0.02
1.2684e+00,0.06,0,0
1.2688e+00,0.03,0,0.01
1.2692e+00,0.06,0.01,0
1.2696e+00,0.1,0.01,0
1.2700e+00,0.05,-0.01,0
1.2704e+00,0.01,-0.01,-0.01
1.2708e+00,0.03,0.01,-0.01
1.2712e+00,0.03,0.01,-0.01
1.2716e+00,0.04,0.01,0.01
1.2720e+00,0.02,0,0.01
1.2724e+00,0.01,0.01,-0.01
1.2728e+00,0.03,-0.02,0
1.2732e+00,0.09,0.04,0.04
1.2736e+00,1.42109e-16,0,-0.01
1.2740e+00,-0.06,0,-0.03
1.2744e+00,-0.04,-0.01,-0.03
1.2748e+00,-0.03,-0.01,0
1.2752e+00,-0.04,0.01,0.01
1.2756e+00,-0.04,-0.01,-0.01
1.2760e+00,-0.09,-0.02,-0.03
1.2764e+00,-0.05,0,-0.02
1.2768e+00,-0.04,0,-0.01
1.2772e+00,-0.06,-0.04,-0.02
1.2776e+00,-0.08,-0.01,-0.03
1.2780e+00,-0.08,0.01,-0.02
1.2784e+00,-0.04,0.02,0.03
1.2788e+00,-0.05,0.02,-0.02
1.2792e+00,-0.06,-0.04,-0.01
1.2796e+00,-0.06,-0.02,-0.01
1.2800e+00,-0.04,0.01,0
1.2804e+00,-0.01,0,0.02
1.2808e+00,-0.04,-0.01,-0.01
1.2812e+00,-0.04,-0.03,-0.04
1.2816e+00,0.01,-0.01,0.02
1.2820e+00,0.04,0.03,0.02
1.2824e+00,0.03,0.03,0
1.2828e+00,0.02,0,-0.02
1.2832e+00,0.01,-0.01,-0.01
1.2836e+00,0.06,0.02,0.02
1.2840e+00,0.09,0.01,0.01
1.2844e+00,0.06,0.02,-0.01
1.2848e+00,0.02,-0.01,-0.02
1.2852e+00,0.06,0.02,0
1.2856e+00,0.11,0.03,0.01
1.2860e+00,0.06,-0.02,-0.01
1.2864e+00,0.04,-0.01,-0.01
1.2868e+00,0.02,0.02,-0.01
1.2872e+00,0.06,0.01,0.02
1.2876e+00,0.04,0.01,0.01
1.2880e+00,0.02,0.01,-0.01
1.2884e+00,0.02,0,-0.01
1.2888e+00,0.02,0.02,-0.02
1.2892e+00,0.05,0.01,0.01
1.2896e+00,0.01,-0.03,-0.02
1.2900e+00,-0.04,-0.03,-0.03
1.2904e+00,-0.03,-0.02,-0.02
1.2908e+00,1.42109e-16,0.01,0.01
1.2912e+00,-0.02,-0.01,0
1.2916e+00,-0.07,-0.03,-0.01
1.2920e+00,-0.07,-0.01,-0.02
1.2924e+00,-0.06,-0.02,0
1.2928e+00,-0.03,0.01,0
1.2932e+00,-0.05,0,-0.01
1.2936e+00,-0.1,-0.04,-0.04
1.2940e+00,-0.07,0.02,0
1.2944e+00,-0.04,0.01,0.02
1.2948e+00,-0.06,0.01,-0.01
1.2952e+00,-0.09,-0.04,0
1.2956e+00,-0.07,-0.01,-0.01
1.2960e+00,-0.01,0.02,0.01
1.2964e+00,-0.02,0.01,0.05
1.2968e+00,-0.04,-0.02,-0.02
1.2972e+00,-0.05,-0.02,-0.01
1.2976e+00,-0.02,0.02,0.01
1.2980e+00,0.01,0.01,0
1.2984e+00,0.01,0.02,0.01
1.2988e+00,-0.04,-0.02,-0.01
1.2992e+00,0.02,0.02,-0.02
1.2996e+00,0.06,0.03,0.01
1.3000e+00,0.05,0.01,0.02
1.3004e+00,0.02,0,-0.01
1.3008e+00,0.06,-0.02,0
1.3012e+00,0.07,-0.01,0.02
1.3016e+00,0.08,0,0.01
1.3020e+00,0.06,-0.02,0
1.3024e+00,0.01,-0.02,-0.02
1.3028e+00,0.06,0.02,-0.02
1.3032e+00,0.07,0.01,0
1.3036e+00,0.05,0,-0.01
1.3040e+00,0.02,-0.02,-0.02
1.3044e+00,1.42109e-16,-0.02,-0.01
1.3048e+00,0.05,0.02,0.02
1.3052e+00,0.06,0.03,0.01
1.3056e+00,1.42109e-16,0,0.01
1.3060e+00,-0.03,-0.02,-0.03
1.3064e+00,-0.01,0.01,-0.02
1.3068e+00,0.01,0.03,0.01
1.3072e+00,-0.05,-0.01,-0.02
1.3076e+00,-0.05,0,-0.03
1.3080e+00,-0.06,-0.02,-0.02
1.3084e+00,-0.03,0.01,0.01
1.3088e+00,-0.01,0.02,0
1.3092e+00,-0.04,-0.01,-0.02
1.3096e+00,-0.06,0,-0.01
1.3100e+00,-0.07,0,-0.01
1.3104e+00,-0.04,0,0
1.3108e+00,-0.06,0,-0.01
1.3112e+00,-0.1,-0.02,-0.03
1.3116e+00,-0.05,-0.01,-0.01
1.3120e+00,-0.03,0.02,0
1.3124e+00,-0.04,0.01,-0.01
1.3128e+00,-0.06,-0.02,-0.03
1.3132e+00,-0.06,-0.02,-0.02
1.3136e+00,-0.03,0,0
1.3140e+00,1.42109e-16,0.01,0.01
1.3144e+00,-0.01,0,-0.01
1.3148e+00,-0.01,0,-0.02
1.3152e+00,1.42109e-16,0.02,0
1.3156e+00,0.07,0.03,0
1.3160e+00,0.03,0.03,0.01
1.3164e+00,0.01,-0.01,-0.03
1.3168e+00,0.02,-0.04,-0.02
1.3172e+00,0.06,0.02,0.01
1.3176e+00,0.06,0.01,0.01
1.3180e+00,0.07,0.01,0.01
1.3184e+00,0.05,0.01,0
1.3188e+00,0.06,0.01,0.01
1.3192e+00,0.07,0.03,0.01
1.3196e+00,0.05,0.01,-0.01
1.3200e+00,0.02,-0.02,-0.03
1.3204e+00,0.05,0,-0.02
1.3208e+00,0.07,0.02,0
1.3212e+00,0.05,0,0.01
1.3216e+00,0.01,0.01,0
1.3220e+00,0.01,-0.01,-0.02
1.3224e+00,0.02,-0.01,-0.01
1.3228e+00,0.03,-0.01,0
1.3232e+00,-0.02,-0.01,0
1.3236e+00,-0.04,-0.01,-0.03
1.3240e+00,-0.04,0.01,-0.01
1.3244e+00,-0.01,0.03,0.01
1.3248e+00,-0.03,0.01,0
1.3252e+00,-0.08,-0.01,-0.03
1.3256e+00,-0.06,-0.01,-0.01
1.3260e+00,-0.05,0,0.01
1.3264e+00,-0.01,0,0.01
1.3268e+00,-0.07,-0.01,-0.01
1.3272e+00,-0.09,-0.02,-0.03
1.3276e+00,-0.06,0,-0.01
1.3280e+00,-0.01,0.04,0.01
1.3284e+00,-0.04,0,-0.01
1.3288e+00,-0.07,-0.01,-0.01
1.3292e+00,-0.05,0,-0.01
1.3296e+00,0.01,0.02,-0.01
1.3300e+00,-0.02,-0.01,0.02
1.3304e+00,-0.03,0,-0.02
1.3308e+00,-0.03,-0.01,-0.01
1.3312e+00,0.02,-0.01,0.01
1.3316e+00,0.03,0.01,0.02
1.3320e+00,0.02,0.03,0.01
1.3324e+00,-0.03,0.01,-0.01
1.3328e+00,0.02,0,-0.01
1.3332e+00,0.08,0.01,0
1.3336e+00,0.07,0.02,0.01
1.3340e+00,0.04,-0.01,-0.01
1.3344e+00,0.06,0.01,0.02
1.3348e+00,0.06,0,0
1.3352e+00,0.09,0.03,0.01
1.3356e+00,0.07,0.02,0.01
1.3360e+00,1.42109e-16,-0.03,0
1.3364e+00,0.05,0,-0.01
1.3368e+00,0.07,0.02,0
1.3372e+00,0.06,0.01,0.01
1.3376e+00,-0.02,-0.01,-0.02
1.3380e+00,-0.01,0,-0.03
1.3384e+00,0.01,0.02,0.01
1.3388e+00,0.04,0.02,0.01
1.3392e+00,0.01,0.01,-0.01
1.3396e+00,-0.02,-0.02,-0.02
1.3400e+00,1.42109e-16,0,-0.01
1.3404e+00,0.01,0.01,0.01
1.3408e+00,-0.01,0.01,0.01
1.3412e+00,-0.03,-0.01,-0.02
1.3416e+00,-0.06,-0.03,-0.02
1.3420e+00,-0.02,0.02,0
1.3424e+00,-0.05,0,0
1.3428e+00,-0.07,0,-0.01
1.3432e+00,-0.07,-0.03,-0.02
1.3436e+00,-0.06,-0.01,-0.01
1.3440e+00,-0.04,0,-0.01
1.3444e+00,-0.08,0,0.01
1.3448e+00,-0.09,-0.01,-0.03
1.3452e+00,-0.08,0,-0.01
1.3456e+00,-0.02,0.02,0
1.3460e+00,-0.03,0.01,0
1.3464e+00,-0.05,0.02,-0.02
1.3468e+00,-0.05,-0.01,-0.03
1.3472e+00,-0.01,-0.01,-0.01
1.3476e+00,0.03,0,0.01
1.3480e+00,1.42109e-16,0.01,0
1.3484e+00,-0.03,-0.01,-0.01
1.3488e+00,0.02,0,0
1.3492e+00,0.05,0,0.03
1.3496e+00,0.05,0.03,0.01
1.3500e+00,0.02,0,-0.02
1.3504e+00,0.02,-0.02,-0.02
1.3508e+00,0.06,0,0
1.3512e+00,0.06,0.01,-0.01
1.3516e+00,0.06,0.04,0
1.3520e+00,0.03,0,-0.02
1.3524e+00,0.07,0.02,-0.02
1.3528e+00,0.11,0.02,0.02
1.3532e+00,0.06,0,0
1.3536e+00,0.03,0.01,-0.01
1.3540e+00,0.02,-0.01,-0.02
1.3544e+00,0.06,0.02,0.03
1.3548e+00,0.06,0.01,0.01
1.3552e+00,0.03,-0.01,-0.01
1.3556e+00,-0.01,0.01,-0.02
1.3560e+00,1.42109e-16,0,-0.01
1.3564e+00,0.02,-0.01,-0.01
1.3568e+00,0.01,0.02,-0.01
1.3572e+00,-0.06,-0.01,-0.04
1.3576e+00,-0.04,-0.01,-0.02
1.3580e+00,-0.02,0.01,0.01
1.3584e+00,-0.03,0.01,-0.01
1.3588e+00,-0.07,-0.02,0
1.3592e+00,-0.08,-0.01,-0.02
1.3596e+00,-0.04,-0.01,0
1.3600e+00,-0.06,0.01,0.01
1.3604e+00,-0.07,-0.02,-0.01
1.3608e+00,-0.09,-0.03,0
1.3612e+00,-0.06,0,-0.02
1.3616e+00,-0.01,0.01,0
1.3620e+00,-0.03,-0.01,0.01
1.3624e+00,-0.09,-0.01,-0.03
1.3628e+00,-0.05,-0.01,-0.01
1.3632e+00,-0.04,0.02,-0.01
1.3636e+00,1.42109e-16,0,0.01
1.3640e+00,0.01,0.02,0
1.3644e+00,-0.06,-0.03,-0.03
1.3648e+00,-0.01,-0.01,0.01
1.3652e+00,0.02,0.01,0.01
1.3656e+00,0.03,-0.02,0.01
1.3660e+00,1.42109e-16,-0.02,-0.01
1.3664e+00,0.02,0,0
1.3668e+00,0.08,0.02,0.01
1.3672e+00,0.07,0.01,0
1.3676e+00,0.02,-0.01,-0.03
1.3680e+00,0.02,-0.01,0
1.3684e+00,0.05,-0.02,0
1.3688e+00,0.09,0.02,0.01
1.3692e+00,0.06,0.01,0
1.3696e+00,0.02,-0.02,-0.04
1.3700e+00,0.01,-0.01,-0.01
1.3704e+00,0.07,0.01,0
1.3708e+00,0.1,0.03,0.02
1.3712e+00,0.02,-0.01,-0.01
1.3716e+00,0.02,-0.02,-0.03
1.3720e+00,0.04,0.02,0.01
1.3724e+00,0.02,0,0.01
1.3728e+00,-0.01,0,-0.01
1.3732e+00,-0.03,-0.01,-0.03
1.3736e+00,1.42109e-16,-0.02,-0.01
1.3740e+00,0.02,-0.01,0.01
1.3744e+00,-0.05,-0.01,-0.01
1.3748e+00,-0.06,0.01,-0.03
1.3752e+00,-0.03,-0.01,-0.02
1.3756e+00,-0.06,-0.02,0.01
1.3760e+00,-0.05,0,0
1.3764e+00,-0.04,0,-0.02
1.3768e+00,-0.08,-0.01,-0.01
1.3772e+00,-0.08,0,-0.02
1.3776e+00,-0.01,0,0.01
1.3780e+00,-0.06,0,0.01
1.3784e+00,-0.09,-0.01,-0.02
1.3788e+00,-0.05,-0.02,0.01
1.3792e+00,-0.02,0,0.01
1.3796e+00,-0.03,0,0.01
1.3800e+00,-0.05,-0.01,-0.02
1.3804e+00,-0.06,-0.02,-0.01
1.3808e+00,-0.02,0,0
1.3812e+00,1.42109e-16,0.02,0.02
1.3816e+00,0.03,0,-0.01
1.3820e+00,-0.03,0,-0.02
1.3824e+00,0.02,0.01,-0.01
1.3828e+00,0.05,0.01,0.05
1.3832e+00,0.06,0,0.01
1.3836e+00,0.02,-0.01,-0.02
1.3840e+00,0.02,0,-0.01
1.3844e+00,0.09,0,0.02
1.3848e+00,0.06,0.02,0.02
1.3852e+00,0.03,-0.01,0.01
1.3856e+00,0.06,0,-0.01
1.3860e+00,0.05,-0.01,-0.02
1.3864e+00,0.08,0.03,0
1.3868e+00,0.08,0.01,-0.02
1.3872e+00,0.02,0,-0.01
1.3876e+00,0.01,0.01,-0.01
1.3880e+00,0.08,0.04,0.02
1.3884e+00,0.06,0.04,0.01
1.3888e+00,0.02,0.01,-0.01
1.3892e+00,-0.02,0,-0.03
1.3896e+00,0.02,-0.01,0
1.3900e+00,0.03,0.01,0.02
1.3904e+00,1.42109e-16,0,0.01
1.3908e+00,-0.03,-0.01,-0.02
1.3912e+00,-0.03,0,-0.02
1.3916e+00,-0.04,0,0.01
1.3920e+00,-0.03,0.01,-0.02
1.3924e+00,-0.06,0,-0.01
1.3928e+00,-0.07,-0.02,-0.01
1.3932e+00,-0.03,0,-0.01
1.3936e+00,-0.03,0,0.01
1.3940e+00,-0.05,-0.01,-0.01
1.3944e+00,-0.1,-0.03,-0.02
1.3948e+00,-0.07,-0.02,-0.01
1.3952e+00,-0.04,0.02,0
1.3956e+00,-0.03,0,0
1.3960e+00,-0.06,0,-0.01
1.3964e+00,-0.07,0,-0.04
1.3968e+00,-0.01,0,-0.01
1.3972e+00,0.01,-0.01,0
1.3976e+00,1.42109e-16,0.01,-0.02
1.3980e+00,-0.01,-0.01,-0.03
1.3984e+00,-0.01,0.01,0.01
1.3988e+00,0.05,0.03,0.01
1.3992e+00,0.05,-0.01,0.01
1.3996e+00,0.01,-0.02,0
1.4000e+00,1.42109e-16,-0.02,-0.02
1.4004e+00,0.05,0.01,0.03
1.4008e+00,0.1,0.03,0.02
1.4012e+00,0.03,0,-0.01
1.4016e+00,0.01,-0.03,-0.05
1.4020e+00,0.05,-0.01,-0.01
1.4024e+00,0.09,0.01,0.01
1.4028e+00,0.07,0.01,-0.01
1.4032e+00,0.04,-0.04,-0.02
1.4036e+00,0.03,0.02,-0.03
1.4040e+00,0.03,-0.01,0
1.4044e+00,0.03,0.03,0
1.4048e+00,0.01,-0.01,-0.01
1.4052e+00,1.42109e-16,-0.02,-0.02
1.4056e+00,0.02,-0.01,-0.01
1.4060e+00,0.03,0.02,0.02
1.4064e+00,-0.01,-0.01,0
1.4068e+00,-0.03,-0.03,-0.01
1.4072e+00,-0.02,-0.01,0
1.4076e+00,-0.02,-0.02,-0.03
1.4080e+00,-0.04,-0.01,0
1.4084e+00,-0.06,-0.01,-0.02
1.4088e+00,-0.08,-0.01,-0.02
1.4092e+00,-0.01,0,0
1.4096e+00,-0.03,-0.01,0.01
1.4100e+00,-0.06,-0.02,0
1.4104e+00,-0.07,-0.03,-0.03
1.4108e+00,-0.06,-0.01,0.01
1.4112e+00,-0.02,0.02,0.02
1.4116e+00,-0.04,0,0.01
1.4120e+00,-0.06,-0.01,-0.01
1.4124e+00,-0.07,-0.01,-0.01
1.4128e+00,-0.03,0.02,0
1.4132e+00,-0.03,0.02,0.01
1.4136e+00,-0.02,-0.01,-0.02
1.4140e+00,-0.03,0.01,-0.01
1.4144e+00,0.01,-0.01,0
1.4148e+00,0.02,0.01,0.03
1.4152e+00,1.42109e-16,-0.02,0
1.4156e+00,-0.03,-0.02,-0.01
1.4160e+00,-0.03,-0.01,-0.01
1.4164e+00,0.06,0.01,0.02
1.4168e+00,0.05,0,0.01
1.4172e+00,0.03,0,0
1.4176e+00,0.01,-0.03,-0.03
1.4180e+00,0.06,0,-0.01
1.4184e+00,0.06,0.03,0.02
1.4188e+00,0.07,0.01,0.01
1.4192e+00,0.04,-0.01,-0.03
1.4196e+00,0.06,-0.02,0
1.4200e+00,0.09,0.01,0.01
1.4204e+00,0.06,0,0
1.4208e+00,1.42109e-16,-0.04,-0.03
1.4212e+00,0.01,-0.02,-0.01
1.4216e+00,0.04,0.01,0
1.4220e+00,0.07,0.01,0
1.4224e+00,0.02,-0.02,0.01
1.4228e+00,1.42109e-16,-0.01,-0.02
1.4232e+00,0.01,0,-0.02
1.4236e+00,0.01,0.02,0.04
1.4240e+00,-0.03,0,-0.01
1.4244e+00,-0.07,-0.02,-0.03
1.4248e+00,-0.04,0,0
1.4252e+00,-0.01,0.01,0.01
1.4256e+00,-0.05,-0.01,0.01
1.4260e+00,-0.08,-0.01,-0.02
1.4264e+00,-0.07,-0.03,-0.02
1.4268e+00,-0.05,0,-0.01
1.4272e+00,-0.04,0.01,0.01
1.4276e+00,-0.08,0,0.01
1.4280e+00,-0.09,-0.01,-0.02
1.4284e+00,-0.09,0,-0.01
1.4288e+00,-0.04,0.03,0.01
1.4292e+00,-0.03,0.01,0.03
1.4296e+00,-0.06,-0.04,-0.05
1.4300e+00,-0.05,-0.02,-0.02
1.4304e+00,1.42109e-16,-0.01,-0.01
1.4308e+00,0.03,0.01,0.03
1.4312e+00,-0.02,-0.03,0
1.4316e+00,-0.03,-0.01,-0.03
1.4320e+00,1.42109e-16,0.02,0
1.4324e+00,0.04,0.02,0.01
1.4328e+00,0.07,-0.01,0.01
1.4332e+00,0.04,-0.01,0.01
1.4336e+00,0.02,0,-0.01
1.4340e+00,0.06,-0.01,0
1.4344e+00,0.07,0.02,-0.01
1.4348e+00,0.05,0.01,0.01
1.4352e+00,0.02,0,-0.01
1.4356e+00,0.06,0,-0.01
1.4360e+00,0.1,0.04,0.02
1.4364e+00,0.08,-0.01,0.01
1.4368e+00,0.04,-0.02,-0.03
1.4372e+00,1.42109e-16,-0.01,-0.02
1.4376e+00,0.06,0.01,0.01
1.4380e+00,0.05,0.01,0
1.4384e+00,0.02,-0.02,-0.02
1.4388e+00,-0.01,-0.03,-0.03
1.4392e+00,0.02,0,0.01
1.4396e+00,0.02,0,-0.01
1.4400e+00,-0.03,-0.02,-0.02
1.4404e+00,-0.04,-0.01,-0.03
1.4408e+00,-0.05,-0.02,-0.04
1.4412e+00,1.42109e-16,-0.01,0.02
1.4416e+00,-0.03,0.02,0.01
1.4420e+00,-0.08,-0.01,-0.03
1.4424e+00,-0.05,0.01,0
1.4428e+00,-0.04,0.01,0
1.4432e+00,-0.03,0,0
1.4436e+00,-0.05,0.01,-0.01
1.4440e+00,-0.09,-0.02,-0.02
1.4444e+00,-0.05,-0.01,0
1.4448e+00,-0.04,0,0.01
1.4452e+00,-0.06,0,-0.01
1.4456e+00,-0.06,-0.01,-0.01
1.4460e+00,-0.04,0,-0.01
1.4464e+00,0.01,0,0.01
1.4468e+00,-0.01,0.01,0
1.4472e+00,-0.05,-0.01,-0.01
1.4476e+00,-0.05,0,-0.02
1.4480e+00,-0.02,0.01,-0.01
1.4484e+00,0.06,0.06,0.03
1.4488e+00,0.03,0,0.01
1.4492e+00,-0.01,-0.03,-0.01
1.4496e+00,0.03,0.02,0.01
1.4500e+00,0.06,0.02,0
1.4504e+00,0.06,0.01,0.01
1.4508e+00,0.06,-0.01,0
1.4512e+00,0.04,-0.01,-0.01
1.4516e+00,0.04,-0.01,0
1.4520e+00,0.08,0.03,0
1.4524e+00,0.07,0.02,0
1.4528e+00,0.06,-0.02,-0.03
1.4532e+00,0.06,-0.01,-0.03
1.4536e+00,0.09,0.04,0.01
1.4540e+00,0.09,0.02,0.01
1.4544e+00,0.01,-0.01,-0.03
1.4548e+00,0.01,-0.01,-0.02
1.4552e+00,0.01,0,0.01
1.4556e+00,0.03,0.01,-0.01
1.4560e+00,-0.03,0.01,-0.01
1.4564e+00,-0.06,-0.01,-0.01
1.4568e+00,-0.03,-0.02,-0.01
1.4572e+00,0.01,0.01,0.02
1.4576e+00,-0.03,-0.01,0.01
1.4580e+00,-0.08,-0.03,-0.03
1.4584e+00,-0.08,-0.02,-0.01
1.4588e+00,-0.04,0.01,0.01
1.4592e+00,-0.02,0.02,0.02
1.4596e+00,-0.05,0.02,0.01
1.4600e+00,-0.08,-0.02,0.01
1.4604e+00,-0.07,0.01,0.01
1.4608e+00,-0.05,0.01,-0.01
1.4612e+00,-0.08,-0.01,-0.01
1.4616e+00,-0.08,-0.02,-0.03
1.4620e+00,-0.07,-0.02,-0.03
1.4624e+00,-0.03,-0.01,0
1.4628e+00,-0.03,-0.02,0
1.4632e+00,-0.06,-0.01,0
1.4636e+00,-0.05,-0.01,-0.02
1.4640e+00,-0.03,-0.02,-0.02
1.4644e+00,0.02,0.01,0.01
1.4648e+00,0.02,-0.01,0.01
1.4652e+00,-0.03,-0.01,-0.04
1.4656e+00,0.03,0.02,-0.02
1.4660e+00,0.05,0.02,0
1.4664e+00,0.06,0.02,0.01
1.4668e+00,0.03,-0.01,-0.02
1.4672e+00,0.03,0,-0.01
1.4676e+00,0.08,0,0
1.4680e+00,0.07,0.02,0.01
1.4684e+00,0.06,0.02,0.01
1.4688e+00,0.06,0,0
1.4692e+00,0.06,-0.01,-0.01
1.4696e+00,0.09,0.01,0.01
1.4700e+00,0.06,0.01,0.01
1.4704e+00,0.03,-0.03,-0.03
1.4708e+00,0.06,-0.01,-0.02
1.4712e+00,0.06,0.01,0
1.4716e+00,0.04,0.01,0
1.4720e+00,1.42109e-16,-0.02,-0.03
1.4724e+00,1.42109e-16,-0.01,-0.03
1.4728e+00,0.01,-0.01,-0.01
1.4732e+00,0.02,-0.01,0.01
1.4736e+00,0.01,0,0.01
1.4740e+00,-0.06,-0.02,-0.03
1.4744e+00,-0.05,-0.01,-0.01
1.4748e+00,-0.03,0,0.01
1.4752e+00,-0.03,0,0.01
1.4756e+00,-0.07,-0.02,-0.03
1.4760e+00,-0.06,-0.02,-0.01
1.4764e+00,-0.06,-0.02,-0.01
1.4768e+00,-0.04,0,0
1.4772e+00,-0.07,-0.01,-0.01
1.4776e+00,-0.11,-0.03,-0.03
1.4780e+00,-0.08,-0.02,-0.02
1.4784e+00,-0.02,0.03,0
1.4788e+00,-0.02,0,0.01
1.4792e+00,-0.07,0,-0.02
1.4796e+00,-0.06,-0.02,-0.01
1.4800e+00,-0.02,0.03,-0.01
1.4804e+00,1.42109e-16,0.01,0
1.4808e+00,-0.03,-0.01,-0.01
1.4812e+00,-0.02,0,-0.02
1.4816e+00,-0.02,0,-0.01
1.4820e+00,0.03,0.01,0.01
1.4824e+00,0.01,0.01,0
1.4828e+00,0.02,-0.02,-0.03
1.4832e+00,1.42109e-16,-0.03,-0.03
1.4836e+00,0.07,0.02,0.03
1.4840e+00,0.07,0.03,0.01
1.4844e+00,0.06,0,-0.02
1.4848e+00,0.02,-0.01,-0.02
1.4852e+00,0.07,0,0
1.4856e+00,0.11,0.02,0.02
1.4860e+00,0.07,0,0
1.4864e+00,0.03,-0.02,-0.02
1.4868e+00,0.05,-0.01,0
1.4872e+00,0.05,0.02,-0.01
1.4876e+00,0.05,0.01,-0.01
1.4880e+00,0.02,-0.03,-0.02
1.4884e+00,0.02,-0.01,-0.01
1.4888e+00,0.03,0,0.01
1.4892e+00,0.06,0.03,0
1.4896e+00,0.02,0.01,-0.01
1.4900e+00,-0.04,-0.04,-0.03
1.4904e+00,-0.01,-0.01,-0.01
1.4908e+00,1.42109e-16,0.04,0.02
1.4912e+00,-0.02,0,0
1.4916e+00,-0.07,0,-0.02
1.4920e+00,-0.04,0,-0.02
1.4924e+00,-0.05,0,-0.01
1.4928e+00,1.42109e-16,0,0.01
1.4932e+00,-0.03,0.01,0
1.4936e+00,-0.1,0,-0.02
1.4940e+00,-0.06,-0.01,-0.01
1.4944e+00,-0.04,0,0.02
1.4948e+00,-0.04,0.01,0.01
1.4952e+00,-0.08,0,-0.01
1.4956e+00,-0.08,0,0
1.4960e+00,-0.04,-0.02,-0.01
1.4964e+00,1.42109e-16,0.01,0.04
1.4968e+00,-0.04,0.01,0
1.4972e+00,-0.05,-0.01,0
1.4976e+00,-0.01,0.01,0.01
1.4980e+00,0.03,-0.01,0.01
1.4984e+00,0.02,0.02,0.01
1.4988e+00,-0.02,0,-0.03
1.4992e+00,0.02,-0.01,0.01
1.4996e+00,0.1,0.01,0.03
1.5000e+00,0.09,0.02,0.02
1.5004e+00,0.02,-0.02,-0.02
1.5008e+00,1.42109e-16,0.01,-0.02
1.5012e+00,0.06,0,0
1.5016e+00,0.08,0,0.02
1.5020e+00,0.06,0.01,-0.01
1.5024e+00,0.06,0,-0.01
1.5028e+00,0.06,0.01,0.01
1.5032e+00,0.07,0.02,0.02
1.5036e+00,0.05,0.01,0.01
1.5040e+00,0.01,0,-0.03
1.5044e+00,-0.02,-0.02,-0.01
1.5048e+00,0.05,0.01,0
1.5052e+00,0.05,0.01,0.02
1.5056e+00,0.01,0,-0.02
1.5060e+00,-0.01,0,-0.01
1.5064e+00,1.42109e-16,0.01,-0.02
1.5068e+00,0.02,0.04,0.03
1.5072e+00,-0.02,0.01,-0.02
1.5076e+00,-0.05,-0.02,-0.03
1.5080e+00,-0.05,0,0
1.5084e+00,-0.03,0.02,0.01
1.5088e+00,-0.04,-0.01,0.01
1.5092e+00,-0.08,-0.01,-0.02
1.5096e+00,-0.04,-0.01,-0.02
1.5100e+00,-0.05,-0.01,0
1.5104e+00,-0.04,0.01,0.01
1.5108e+00,-0.05,0.01,0
1.5112e+00,-0.09,0,-0.03
1.5116e+00,-0.08,0,0
1.5120e+00,-0.03,0.02,0.02
1.5124e+00,-0.03,0.03,0.01
1.5128e+00,-0.04,0,-0.01
1.5132e+00,-0.03,-0.01,-0.02
1.5136e+00,-0.01,0.02,0
1.5140e+00,-0.01,0.02,0.02
1.5144e+00,-0.03,-0.02,0.01
1.5148e+00,-0.03,-0.03,-0.03
1.5152e+00,0.02,-0.02,0
1.5156e+00,0.06,0.01,0.02
1.5160e+00,0.06,0.02,0
1.5164e+00,0.01,0.01,-0.03
1.5168e+00,0.01,-0.01,-0.01
1.5172e+00,0.06,0.01,-0.01
1.5176e+00,0.06,0.01,0.02
1.5180e+00,0.03,-0.02,0
1.5184e+00,0.03,-0.01,0
1.5188e+00,0.06,0,-0.01
1.5192e+00,0.1,0.01,0.03
1.5196e+00,0.07,0.02,0
1.5200e+00,1.42109e-16,-0.01,-0.06
1.5204e+00,0.02,0.01,-0.01
1.5208e+00,0.06,0.01,0.01
1.5212e+00,0.06,0.01,0.01
1.5216e+00,-0.01,-0.02,0.01
1.5220e+00,0.01,-0.01,-0.01
1.5224e+00,0.02,0.02,0.01
1.5228e+00,0.02,0.01,0
1.5232e+00,1.42109e-16,0,-0.01
1.5236e+00,-0.03,-0.01,-0.03
1.5240e+00,-0.01,0.02,0
1.5244e+00,1.42109e-16,0.01,0.03
1.5248e+00,-0.04,-0.01,-0.01
1.5252e+00,-0.09,0,-0.01
1.5256e+00,-0.05,-0.03,-0.02
1.5260e+00,-0.05,-0.02,0
1.5264e+00,-0.04,0.01,-0.01
1.5268e+00,-0.07,-0.01,-0.01
1.5272e+00,-0.07,-0.03,-0.04
1.5276e+00,-0.06,0.03,-0.03
1.5280e+00,-0.03,0,0.01
1.5284e+00,-0.04,-0.01,0
1.5288e+00,-0.07,-0.02,-0.03
1.5292e+00,-0.05,0.01,-0.01
1.5296e+00,-0.01,0.01,0.01
1.5300e+00,-0.01,-0.01,0.01
1.5304e+00,-0.01,-0.01,0
1.5308e+00,-0.03,-0.01,-0.01
1.5312e+00,-0.01,0,-0.02
1.5316e+00,0.04,0.04,0.02
1.5320e+00,0.03,0.01,0.01
1.5324e+00,1.42109e-16,0.01,-0.03
1.5328e+00,1.42109e-16,-0.01,-0.01
1.5332e+00,0.04,0,0.01
1.5336e+00,0.07,0.01,0.02
1.5340e+00,1.42109e-16,0,0.01
1.5344e+00,0.03,-0.02,-0.01
1.5348e+00,0.06,0,0.01
1.5352e+00,0.07,0.01,0.01
